dataset,model,group_column,group_value,n,errors,error_rate,mean_af_abraom,mean_score
abraom_common_benign,M0,GeneSymbol,GGA1,2,0,0.0,0.011102000251412392,0.3889606297016144
abraom_common_benign,M0,GeneSymbol,GGT1,28,5,0.17857142857142858,0.14120317995548248,0.25946876273623537
abraom_common_benign,M0,GeneSymbol,GJA10,1,1,1.0,0.011102000251412392,0.4632014036178589
abraom_common_benign,M0,GeneSymbol,GJA3,20,2,0.1,0.2853969633579254,0.29269679039716723
abraom_common_benign,M0,GeneSymbol,GLB1,61,5,0.08196721311475409,0.20240257680416107,0.22886063427221578
abraom_common_benign,M0,GeneSymbol,GLMN,13,1,0.07692307692307693,0.3876044452190399,0.19317400340850538
abraom_common_benign,M0,GeneSymbol,GM2A,29,6,0.20689655172413793,0.27028220891952515,0.3153085785693136
abraom_common_benign,M0,GeneSymbol,GNAI1,2,1,0.5,0.049316998571157455,0.40705472230911255
abraom_common_benign,M0,GeneSymbol,GNG3,5,2,0.4,0.2175920009613037,0.4031610399484634
abraom_common_benign,M0,GeneSymbol,GNMT,9,1,0.1111111111111111,0.3397381007671356,0.2516815306411849
abraom_common_benign,M0,GeneSymbol,GP1BA,6,2,0.3333333333333333,0.21669666469097137,0.3759967473646005
abraom_common_benign,M0,GeneSymbol,GPM6B,1,1,1.0,0.016179999336600304,0.46198752522468567
abraom_common_benign,M0,GeneSymbol,GPR174,2,1,0.5,0.5240200161933899,0.4665881246328354
abraom_common_benign,M0,GeneSymbol,GPR35,2,1,0.5,0.08859949558973312,0.4966049939393997
abraom_common_benign,M0,GeneSymbol,GPSM2,33,4,0.12121212121212122,0.10366688668727875,0.2531345963026538
abraom_common_benign,M0,GeneSymbol,GRIN3B,7,4,0.5714285714285714,0.21629858016967773,0.4916053478206907
abraom_common_benign,M0,GeneSymbol,GRK1,5,1,0.2,0.17164841294288635,0.2619563385844231
abraom_common_benign,M0,GeneSymbol,GSTM4,1,1,1.0,0.035013001412153244,0.596433162689209
abraom_common_benign,M0,GeneSymbol,GTPBP3,19,4,0.21052631578947367,0.1997104287147522,0.28145214954489156
abraom_common_benign,M0,GeneSymbol,HAAO,5,3,0.6,0.4780530035495758,0.38032515048980714
abraom_common_benign,M0,GeneSymbol,HAMP,4,0,0.0,0.21818950772285461,0.17610657587647438
abraom_common_benign,M0,GeneSymbol,HAP1,3,1,0.3333333333333333,0.07971633225679398,0.3544032375017802
abraom_common_benign,M0,GeneSymbol,HDAC5,3,2,0.6666666666666666,0.25320231914520264,0.5920793314774832
abraom_common_benign,M0,GeneSymbol,HDC,2,1,0.5,0.04910300299525261,0.44089241325855255
abraom_common_benign,M0,GeneSymbol,HEATR4,4,1,0.25,0.0309044998139143,0.3924313932657242
abraom_common_benign,M0,GeneSymbol,HECTD2,1,1,1.0,0.01195599976927042,0.5232985615730286
abraom_common_benign,M0,GeneSymbol,HEXA,29,2,0.06896551724137931,0.23099932074546814,0.2313772468217488
abraom_common_benign,M0,GeneSymbol,HIF1A,1,1,1.0,0.02305700071156025,0.7534666657447815
abraom_common_benign,M0,GeneSymbol,HINT1,12,0,0.0,0.09302425384521484,0.2344577026863893
abraom_common_benign,M0,GeneSymbol,HIP1,1,1,1.0,0.015778999775648117,0.7279754281044006
abraom_common_benign,M0,GeneSymbol,HNRNPA2B1,16,2,0.125,0.05126731097698212,0.17400432750582695
abraom_common_benign,M0,GeneSymbol,HNRNPH1,2,0,0.0,0.12916350364685059,0.3722497373819351
abraom_common_benign,M0,GeneSymbol,HOXA11,3,0,0.0,0.10574966669082642,0.2965789884328842
abraom_common_benign,M0,GeneSymbol,HOXB6,6,1,0.16666666666666666,0.34016498923301697,0.2786808709303538
abraom_common_benign,M0,GeneSymbol,HOXC9,1,1,1.0,0.02049499936401844,0.6645402908325195
abraom_common_benign,M0,GeneSymbol,HPS5,64,8,0.125,0.1879740059375763,0.27270361478440464
abraom_common_benign,M0,GeneSymbol,HR,39,12,0.3076923076923077,0.1857953816652298,0.3366152693827947
abraom_common_benign,M0,GeneSymbol,HSPD1,11,1,0.09090909090909091,0.21399736404418945,0.2833364707502452
abraom_common_benign,M0,GeneSymbol,HTR7,1,1,1.0,0.014944000169634819,0.8187368512153625
abraom_common_benign,M0,GeneSymbol,IARS2,33,4,0.12121212121212122,0.12511487305164337,0.2215383073145693
abraom_common_benign,M0,GeneSymbol,ICMT,1,1,1.0,0.014090999960899353,0.685949444770813
abraom_common_benign,M0,GeneSymbol,IDH3A,15,2,0.13333333333333333,0.275695264339447,0.2552095885078112
abraom_common_benign,M0,GeneSymbol,IDS,8,1,0.125,0.19480787217617035,0.2830162290483713
abraom_common_benign,M0,GeneSymbol,IDUA,50,13,0.26,0.18753787875175476,0.32858708396553993
abraom_common_benign,M0,GeneSymbol,IFNGR1,10,4,0.4,0.20183610916137695,0.4221679031848907
abraom_common_benign,M0,GeneSymbol,IGHMBP2,53,11,0.20754716981132076,0.22791291773319244,0.2653899315112042
abraom_common_benign,M0,GeneSymbol,IKZF2,4,1,0.25,0.6071772575378418,0.2562325447797775
abraom_common_benign,M0,GeneSymbol,IL15RA,2,0,0.0,0.2709220051765442,0.3263905644416809
abraom_common_benign,M0,GeneSymbol,IL17RC,14,4,0.2857142857142857,0.23819686472415924,0.422557213476726
abraom_common_benign,M0,GeneSymbol,IL21R,16,2,0.125,0.26870736479759216,0.22206744691357017
abraom_common_benign,M0,GeneSymbol,IL25,1,1,1.0,0.010835999622941017,0.5086051225662231
abraom_common_benign,M0,GeneSymbol,IL26,1,1,1.0,0.017078999429941177,0.8529354333877563
abraom_common_benign,M0,GeneSymbol,IL2RG,3,0,0.0,0.1596423238515854,0.14330735305945078
abraom_common_benign,M0,GeneSymbol,IL6R,12,4,0.3333333333333333,0.3830149173736572,0.3249071128666401
abraom_common_benign,M0,GeneSymbol,IMPDH1,10,2,0.2,0.14756619930267334,0.34160948246717454
abraom_common_benign,M0,GeneSymbol,INPPL1,20,4,0.2,0.0719899982213974,0.31909351274371145
abraom_common_benign,M0,GeneSymbol,INS,11,2,0.18181818181818182,0.45101305842399597,0.34763215482234955
abraom_common_benign,M0,GeneSymbol,INSR,102,14,0.13725490196078433,0.22608543932437897,0.24662520027920312
abraom_common_benign,M0,GeneSymbol,INSRR,3,2,0.6666666666666666,0.06888700276613235,0.3962096994121869
abraom_common_benign,M0,GeneSymbol,INTS11,2,0,0.0,0.30465400218963623,0.37716244161129
abraom_common_benign,M0,GeneSymbol,INTU,27,6,0.2222222222222222,0.16658754646778107,0.293217404573052
abraom_common_benign,M0,GeneSymbol,INVS,24,5,0.20833333333333334,0.22704963386058807,0.26504449049631756
abraom_common_benign,M0,GeneSymbol,IQSEC3,2,1,0.5,0.14368100464344025,0.5150991976261139
abraom_common_benign,M0,GeneSymbol,IRF2BP1,2,0,0.0,0.19470550119876862,0.4121205806732178
abraom_common_benign,M0,GeneSymbol,ISG15,6,1,0.16666666666666666,0.6460291743278503,0.3801487510402997
abraom_common_benign,M0,GeneSymbol,ISLR,2,0,0.0,0.018573999404907227,0.361057847738266
abraom_common_benign,M0,GeneSymbol,ITGA4,11,1,0.09090909090909091,0.3218960762023926,0.2962831340052865
abraom_common_benign,M0,GeneSymbol,ITGA7,59,8,0.13559322033898305,0.18021908402442932,0.2594941026073391
abraom_common_benign,M0,GeneSymbol,ITGAE,1,1,1.0,0.6648160219192505,0.6210813522338867
abraom_common_benign,M0,GeneSymbol,ITIH4,1,1,1.0,0.01537100039422512,0.8164063692092896
abraom_common_benign,M0,GeneSymbol,ITIH5,2,2,1.0,0.012595999985933304,0.5792715847492218
abraom_common_benign,M0,GeneSymbol,IYD,19,2,0.10526315789473684,0.1689630001783371,0.27773963856069667
abraom_common_benign,M0,GeneSymbol,JAK1,22,2,0.09090909090909091,0.20169252157211304,0.2783644592220133
abraom_common_benign,M0,GeneSymbol,JAKMIP1,2,0,0.0,0.15584950149059296,0.282328337430954
abraom_common_benign,M0,GeneSymbol,JMJD1C,11,9,0.8181818181818182,0.25619110465049744,0.5576067946173928
abraom_common_benign,M0,GeneSymbol,JUP,39,4,0.10256410256410256,0.2658926546573639,0.2363375335549697
abraom_common_benign,M0,GeneSymbol,KANK4,41,6,0.14634146341463414,0.328592985868454,0.29001137105430047
abraom_common_benign,M0,GeneSymbol,KCNA5,10,3,0.3,0.269257128238678,0.35094664096832273
abraom_common_benign,M0,GeneSymbol,KCNB1,5,2,0.4,0.017677199095487595,0.3994705080986023
abraom_common_benign,M0,GeneSymbol,KCNG4,1,1,1.0,0.019214000552892685,0.7490872144699097
abraom_common_benign,M0,GeneSymbol,KCNJ1,9,5,0.5555555555555556,0.14024077355861664,0.4119253646996286
abraom_common_benign,M0,GeneSymbol,KCNJ8,4,3,0.75,0.0182537492364645,0.5380484014749527
abraom_common_benign,M0,GeneSymbol,KCNK3,4,1,0.25,0.3873920142650604,0.32059305533766747
abraom_common_benign,M0,GeneSymbol,KCNMA1,57,5,0.08771929824561403,0.26011714339256287,0.20492301567604668
abraom_common_benign,M0,GeneSymbol,KDM4C,1,1,1.0,0.010247999802231789,0.730289876461029
abraom_common_benign,M0,GeneSymbol,KHDC3L,1,1,1.0,0.480785995721817,0.7563575506210327
abraom_common_benign,M0,GeneSymbol,KIF22,8,4,0.5,0.37686800956726074,0.4645030964165926
abraom_common_benign,M0,GeneSymbol,KIFBP,18,3,0.16666666666666666,0.13172827661037445,0.2431051168176863
abraom_common_benign,M0,GeneSymbol,KIRREL3,4,3,0.75,0.24839875102043152,0.5018540620803833
abraom_common_benign,M0,GeneSymbol,KLHL40,15,2,0.13333333333333333,0.21796201169490814,0.23732328911622366
abraom_common_benign,M0,GeneSymbol,KLK2,1,1,1.0,0.30017098784446716,0.8568122982978821
abraom_common_benign,M0,GeneSymbol,KMT2A,27,3,0.1111111111111111,0.1381710320711136,0.23632974839872783
abraom_common_benign,M0,GeneSymbol,KPNA7,5,2,0.4,0.17011100053787231,0.4126948654651642
abraom_common_benign,M0,GeneSymbol,KRT13,20,4,0.2,0.32875651121139526,0.3443101581186056
abraom_common_benign,M0,GeneSymbol,KRT6B,14,8,0.5714285714285714,0.2091008722782135,0.46775000223091673
abraom_common_benign,M0,GeneSymbol,KRTAP4-7,1,1,1.0,0.029180999845266342,0.5355842709541321
abraom_common_benign,M0,GeneSymbol,L3MBTL3,2,2,1.0,0.2869339883327484,0.6010566502809525
abraom_common_benign,M0,GeneSymbol,LAMA3,93,18,0.1935483870967742,0.30235427618026733,0.27283010054980555
abraom_common_benign,M0,GeneSymbol,LAMB2,10,5,0.5,0.10973529517650604,0.4192182689905167
abraom_common_benign,M0,GeneSymbol,LAMTOR2,3,0,0.0,0.27013933658599854,0.3104497343301773
abraom_common_benign,M0,GeneSymbol,LCAT,7,2,0.2857142857142857,0.08143242448568344,0.3400699176958629
abraom_common_benign,M0,GeneSymbol,LDHB,3,1,0.3333333333333333,0.3343293368816376,0.3946869671344757
abraom_common_benign,M0,GeneSymbol,LFNG,21,3,0.14285714285714285,0.0968240424990654,0.26953142952351344
abraom_common_benign,M0,GeneSymbol,LGALS2,1,1,1.0,0.019214000552892685,0.622459352016449
abraom_common_benign,M0,GeneSymbol,LGALS9B,1,1,1.0,0.8344630002975464,0.8255897164344788
abraom_common_benign,M0,GeneSymbol,LGI3,1,1,1.0,0.010247999802231789,0.5969031453132629
abraom_common_benign,M0,GeneSymbol,LINS1,30,6,0.2,0.35658982396125793,0.3225593864917755
abraom_common_benign,M0,GeneSymbol,LOC130001628,1,1,1.0,0.5794190168380737,0.47292688488960266
abraom_common_benign,M0,GeneSymbol,LPIN2,56,1,0.017857142857142856,0.14725707471370697,0.21280778824750865
abraom_common_benign,M0,GeneSymbol,LPP,28,2,0.07142857142857142,0.37360644340515137,0.2103085328957864
abraom_common_benign,M0,GeneSymbol,LRAT,7,0,0.0,0.09912143647670746,0.26714121869632174
abraom_common_benign,M0,GeneSymbol,LRP2,223,35,0.15695067264573992,0.21080465614795685,0.24935472646368992
abraom_common_benign,M0,GeneSymbol,LRRCC1,5,4,0.8,0.07156260311603546,0.5115495383739471
abraom_common_benign,M0,GeneSymbol,LRSAM1,47,6,0.1276595744680851,0.23323452472686768,0.2405269369482994
abraom_common_benign,M0,GeneSymbol,LRTOMT,8,2,0.25,0.338492751121521,0.29503984097391367
abraom_common_benign,M0,GeneSymbol,LTBP3,14,1,0.07142857142857142,0.1909637749195099,0.2564118594995567
abraom_common_benign,M0,GeneSymbol,LTBR,5,2,0.4,0.15917998552322388,0.45034256875514983
abraom_common_benign,M0,GeneSymbol,LYSMD3,1,1,1.0,0.02006799913942814,0.6361271142959595
abraom_common_benign,M0,GeneSymbol,LZTR1,56,5,0.08928571428571429,0.2327130138874054,0.2372571099549532
abraom_common_benign,M0,GeneSymbol,MACF1,88,17,0.19318181818181818,0.2080373913049698,0.2609377364543351
abraom_common_benign,M0,GeneSymbol,MAG,11,2,0.18181818181818182,0.2573557198047638,0.3332087065685879
abraom_common_benign,M0,GeneSymbol,MAGEC1,2,2,1.0,0.1370535045862198,0.5522099882364273
abraom_common_benign,M0,GeneSymbol,MAGI3,2,2,1.0,0.014517500065267086,0.616760790348053
abraom_common_benign,M0,GeneSymbol,MALRD1,7,5,0.7142857142857143,0.11418813467025757,0.5066150682313102
abraom_common_benign,M0,GeneSymbol,MAP1B,6,6,1.0,0.1558496654033661,0.569120799501737
abraom_common_benign,M0,GeneSymbol,MAP3K1,44,17,0.38636363636363635,0.31013232469558716,0.3462568148970604
abraom_common_benign,M0,GeneSymbol,MAP3K14,7,2,0.2857142857142857,0.21306586265563965,0.370564477784293
abraom_common_benign,M0,GeneSymbol,MAP3K3,14,0,0.0,0.21693894267082214,0.1703633815050125
abraom_common_benign,M0,GeneSymbol,MAPT,71,15,0.2112676056338028,0.20096755027770996,0.2894530949038519
abraom_common_benign,M0,GeneSymbol,MAT1A,35,4,0.11428571428571428,0.27801579236984253,0.2595171362161636
abraom_common_benign,M0,GeneSymbol,MATN3,18,6,0.3333333333333333,0.18991774320602417,0.4036959902279907
abraom_common_benign,M0,GeneSymbol,MATR3,21,1,0.047619047619047616,0.204302579164505,0.24701612762042455
abraom_common_benign,M0,GeneSymbol,MAX,22,2,0.09090909090909091,0.23750971257686615,0.2569823424247178
abraom_common_benign,M0,GeneSymbol,MC4R,2,0,0.0,0.030545998364686966,0.3612043112516403
abraom_common_benign,M0,GeneSymbol,MCAM,2,1,0.5,0.018573500216007233,0.5924580693244934
abraom_common_benign,M0,GeneSymbol,MCF2,2,1,0.5,0.035751499235630035,0.5339650362730026
abraom_common_benign,M0,GeneSymbol,MDH2,15,3,0.2,0.1735270619392395,0.3112071762482325
abraom_common_benign,M0,GeneSymbol,MECR,20,2,0.1,0.31219038367271423,0.22924420647323132
abraom_common_benign,M0,GeneSymbol,MED17,37,7,0.1891891891891892,0.2784760296344757,0.25757057642614517
abraom_common_benign,M0,GeneSymbol,MEGF6,7,4,0.5714285714285714,0.013114571571350098,0.5112804302147457
abraom_common_benign,M0,GeneSymbol,MEN1,25,2,0.08,0.23578916490077972,0.23825431257486343
abraom_common_benign,M0,GeneSymbol,MGA,1,1,1.0,0.014580000191926956,0.5898345112800598
abraom_common_benign,M0,GeneSymbol,MICAL1,12,7,0.5833333333333334,0.2100057601928711,0.4687928756078084
abraom_common_benign,M0,GeneSymbol,MIDEAS,1,1,1.0,0.07399500161409378,0.4730486273765564
abraom_common_benign,M0,GeneSymbol,MIEF1,2,1,0.5,0.019641000777482986,0.4692680239677429
abraom_common_benign,M0,GeneSymbol,MKI67,6,4,0.6666666666666666,0.10340166836977005,0.46950457493464154
abraom_common_benign,M0,GeneSymbol,MKKS,13,1,0.07692307692307693,0.15024501085281372,0.24146764897383177
abraom_common_benign,M0,GeneSymbol,MMADHC,18,4,0.2222222222222222,0.3919522166252136,0.2822745454808076
abraom_common_benign,M0,GeneSymbol,MMP26,1,1,1.0,0.31364598870277405,0.5053403973579407
abraom_common_benign,M0,GeneSymbol,MMUT,26,4,0.15384615384615385,0.25497910380363464,0.2683851051215942
abraom_common_benign,M0,GeneSymbol,MPC1,14,4,0.2857142857142857,0.21599364280700684,0.35386209562420845
abraom_common_benign,M0,GeneSymbol,MPV17L2,1,1,1.0,0.2843720018863678,0.515863835811615
abraom_common_benign,M0,GeneSymbol,MRPS23,2,1,0.5,0.021563000977039337,0.45409345626831055
abraom_common_benign,M0,GeneSymbol,MRPS34,4,2,0.5,0.07546975463628769,0.4930398017168045
abraom_common_benign,M0,GeneSymbol,MTERF1,2,2,1.0,0.016224998980760574,0.457159161567688
abraom_common_benign,M0,GeneSymbol,MTFMT,20,3,0.15,0.2614439129829407,0.24778198674321175
abraom_common_benign,M0,GeneSymbol,MTPAP,33,2,0.06060606060606061,0.3174847364425659,0.19792671975764362
abraom_common_benign,M0,GeneSymbol,MTUS1,3,2,0.6666666666666666,0.01238266658037901,0.5997276405493418
abraom_common_benign,M0,GeneSymbol,MUC1,3,0,0.0,0.20989000797271729,0.35159173607826233
abraom_common_benign,M0,GeneSymbol,MUC12,6,4,0.6666666666666666,0.4490164816379547,0.5190168718496958
abraom_common_benign,M0,GeneSymbol,MUC5B,181,89,0.49171270718232046,0.16038502752780914,0.407984574484891
abraom_common_benign,M0,GeneSymbol,MYBPC1,91,9,0.0989010989010989,0.2452898919582367,0.2271408423945144
abraom_common_benign,M0,GeneSymbol,MYCBP2,5,3,0.6,0.014261201024055481,0.5977197647094726
abraom_common_benign,M0,GeneSymbol,MYH1,1,1,1.0,0.8898379802703857,0.484136164188385
abraom_common_benign,M0,GeneSymbol,MYH7,61,4,0.06557377049180328,0.17184023559093475,0.23232687215824596
abraom_common_benign,M0,GeneSymbol,MYO18A,6,2,0.3333333333333333,0.013450167141854763,0.4504879415035248
abraom_common_benign,M0,GeneSymbol,MYOM1,120,19,0.15833333333333333,0.2495100051164627,0.24317100029438735
abraom_common_benign,M0,GeneSymbol,NAGLU,20,3,0.15,0.2468213587999344,0.20900437608361244
abraom_common_benign,M0,GeneSymbol,NARS1,2,1,0.5,0.10759999603033066,0.4606480747461319
abraom_common_benign,M0,GeneSymbol,NAXD,6,1,0.16666666666666666,0.045830000191926956,0.3134504109621048
abraom_common_benign,M0,GeneSymbol,NBEAL2,32,8,0.25,0.3390905559062958,0.30818039341829717
abraom_common_benign,M0,GeneSymbol,NCAPH,3,2,0.6666666666666666,0.19612868130207062,0.49398330847422284
abraom_common_benign,M0,GeneSymbol,NCKAP1L,12,2,0.16666666666666666,0.34162402153015137,0.2903912340601285
abraom_common_benign,M0,GeneSymbol,NCKAP5L,1,1,1.0,0.012810000218451023,0.45060110092163086
abraom_common_benign,M0,GeneSymbol,NDUFA12,11,2,0.18181818181818182,0.30297544598579407,0.24456374144012277
abraom_common_benign,M0,GeneSymbol,NDUFA6,2,0,0.0,0.3883435130119324,0.2758566588163376
abraom_common_benign,M0,GeneSymbol,NDUFAF2,10,1,0.1,0.23847147822380066,0.19936140179634093
abraom_common_benign,M0,GeneSymbol,NEFL,14,3,0.21428571428571427,0.2800496518611908,0.3155344096677644
abraom_common_benign,M0,GeneSymbol,NFASC,7,2,0.2857142857142857,0.29065531492233276,0.37457113180841717
abraom_common_benign,M0,GeneSymbol,NFIL3,1,1,1.0,0.013237000443041325,0.4573790431022644
abraom_common_benign,M0,GeneSymbol,NIPA1,32,2,0.0625,0.24917539954185486,0.2381725604645908
abraom_common_benign,M0,GeneSymbol,NKX2-2,4,3,0.75,0.04259749874472618,0.6070898100733757
abraom_common_benign,M0,GeneSymbol,NLRP3,36,3,0.08333333333333333,0.23460891842842102,0.25161692024105126
abraom_common_benign,M0,GeneSymbol,NLRX1,1,1,1.0,0.018360000103712082,0.4612594246864319
abraom_common_benign,M0,GeneSymbol,NOD1,5,3,0.6,0.11554219573736191,0.5174003481864929
abraom_common_benign,M0,GeneSymbol,NOP14,1,1,1.0,0.012382999993860722,0.793105959892273
abraom_common_benign,M0,GeneSymbol,NOS1AP,25,1,0.04,0.28503838181495667,0.20852777361869812
abraom_common_benign,M0,GeneSymbol,NPHP4,64,8,0.125,0.2339024543762207,0.24390207743272185
abraom_common_benign,M0,GeneSymbol,NPNT,1,1,1.0,0.013237000443041325,0.6636689305305481
abraom_common_benign,M0,GeneSymbol,NPR2,13,3,0.23076923076923078,0.24152609705924988,0.3061889788279167
abraom_common_benign,M0,GeneSymbol,NR2C2,1,1,1.0,0.01195599976927042,0.4911508560180664
abraom_common_benign,M0,GeneSymbol,NRTN,3,2,0.6666666666666666,0.03686299920082092,0.45551109313964844
abraom_common_benign,M0,GeneSymbol,NSMF,17,0,0.0,0.15235859155654907,0.1795375684604925
abraom_common_benign,M0,GeneSymbol,NTF3,1,1,1.0,0.08667799830436707,0.5284117460250854
abraom_common_benign,M0,GeneSymbol,NTN5,10,0,0.0,0.2551237940788269,0.2027159132063389
abraom_common_benign,M0,GeneSymbol,NUP214,2,2,1.0,0.35783651471138,0.7779018580913544
abraom_common_benign,M0,GeneSymbol,OCRL,20,0,0.0,0.10582105070352554,0.20454434342682362
abraom_common_benign,M0,GeneSymbol,ODAPH,7,0,0.0,0.19629129767417908,0.2603692284652165
abraom_common_benign,M0,GeneSymbol,ODC1,2,0,0.0,0.19748049974441528,0.33334630727767944
abraom_common_benign,M0,GeneSymbol,OFD1,30,1,0.03333333333333333,0.09692411869764328,0.20520157888531684
abraom_common_benign,M0,GeneSymbol,OPTC,26,2,0.07692307692307693,0.10004596412181854,0.20321748033165932
abraom_common_benign,M0,GeneSymbol,OR4N4,2,1,0.5,0.12110349535942078,0.6084079295396805
abraom_common_benign,M0,GeneSymbol,OR51B5,1,1,1.0,0.040564000606536865,0.6566582322120667
abraom_common_benign,M0,GeneSymbol,ORC6,5,3,0.6,0.48539701104164124,0.3661621242761612
abraom_common_benign,M0,GeneSymbol,OS9,4,1,0.25,0.12105075269937515,0.42206910997629166
abraom_common_benign,M0,GeneSymbol,OXA1L,2,1,0.5,0.26323649287223816,0.5189983695745468
abraom_common_benign,M0,GeneSymbol,PACS2,33,2,0.06060606060606061,0.042633723467588425,0.2128147819277012
abraom_common_benign,M0,GeneSymbol,PAH,52,10,0.19230769230769232,0.24586154520511627,0.2727945363865449
abraom_common_benign,M0,GeneSymbol,PAPPA,1,1,1.0,0.6229720115661621,0.6825737357139587
abraom_common_benign,M0,GeneSymbol,PARD6B,1,1,1.0,0.014090999960899353,0.47840696573257446
abraom_common_benign,M0,GeneSymbol,PARM1,1,1,1.0,0.013237000443041325,0.7839884757995605
abraom_common_benign,M0,GeneSymbol,PARS2,13,2,0.15384615384615385,0.12848985195159912,0.28120552060695797
abraom_common_benign,M0,GeneSymbol,PASK,4,3,0.75,0.014624249190092087,0.6024287566542625
abraom_common_benign,M0,GeneSymbol,PATL1,1,1,1.0,0.015798000618815422,0.6909762620925903
