track_id,assay_type,distance_bin_start_bp,distance_bin_end_bp,distance_bin_center_bp,effect_mean,effect_relative_to_bin0,count
ENCSR100LIJ_M,PRO-cap,1024,1151,1087,0.0002966165005470126,0.335473182563638,3840
ENCSR100LIJ_M,PRO-cap,1152,1279,1215,0.00047566229168675517,0.5379739243211039,3840
ENCSR100LIJ_M,PRO-cap,1280,1407,1343,0.0004587413596652823,0.5188363547431539,3840
ENCSR100LIJ_M,PRO-cap,1408,1535,1471,0.000271948429214793,0.3075736005030812,3840
ENCSR100LIJ_M,PRO-cap,1536,1663,1599,0.00035537186817237893,0.4019254875892449,3829
ENCSR100LIJ_M,PRO-cap,1664,1791,1727,0.0003983694591389739,0.45055575144014925,3712
ENCSR100LIJ_M,PRO-cap,1792,1919,1855,0.0002388248029238108,0.27011078805201477,3653
ENCSR100LIJ_M,PRO-cap,1920,2047,1983,0.0002657829430619232,0.3006004373178206,3456
ENCSR100LIJ_M,PRO-cap,2048,2175,2111,0.0003113573345903778,0.3521450619130687,3456
ENCSR100LIJ_M,PRO-cap,2176,2303,2239,0.000158025563396054,0.17872686981715555,3456
ENCSR100LIJ_M,PRO-cap,2304,2431,2367,0.00015825626174411673,0.17898778958693928,3456
ENCSR100LIJ_M,PRO-cap,2432,2559,2495,0.0001783709205520935,0.2017374633038408,3385
ENCSR100LIJ_M,PRO-cap,2560,2687,2623,0.0001610274213266376,0.1821219703315221,3328
ENCSR100LIJ_M,PRO-cap,2688,2815,2751,0.00018990666851322763,0.21478439115389913,3245
ENCSR100LIJ_M,PRO-cap,2816,2943,2879,0.00025279308338895136,0.28590890951167874,3200
ENCSR100LIJ_M,PRO-cap,2944,3071,3007,0.000183390147958562,0.2074142081543578,3200
ENCSR100LIJ_M,PRO-cap,3072,3199,3135,0.00017682638153113412,0.19999059008539405,3191
ENCSR100LIJ_M,PRO-cap,3200,3327,3263,0.00027272996196024376,0.3084575138285724,2946
