Metric,run_id,model_name,best_step,best_step_time,training_tokens,running_time,species,datasets,assay_type,track_name_clean
0.41694611605018445,beat-v7-local-conv-head-k15-seed0,Lumina beat-v7 local-conv-head k15,17500.0,0 days 06:02:49.172292,20900216832.0,24833.553722338,human,ENCSR628PLS,ATAC-seq,ENCSR628PLS
0.4665643517863032,beat-v7-local-conv-head-k15-seed0,Lumina beat-v7 local-conv-head k15,17500.0,0 days 06:02:49.172292,20900216832.0,24833.553722338,human,ENCSR682BFG,Histone ChIP-seq,ENCSR682BFG
0.4837939893120614,beat-v7-local-conv-head-k15-seed0,Lumina beat-v7 local-conv-head k15,17500.0,0 days 06:02:49.172292,20900216832.0,24833.553722338,human,ENCSR701YIC,total RNA-seq,ENCSR701YIC
0.4412193417202015,beat-v7-local-conv-head-k15-seed0,Lumina beat-v7 local-conv-head k15,17500.0,0 days 06:02:49.172292,20900216832.0,24833.553722338,human,ENCSR754DRC,Histone ChIP-seq,ENCSR754DRC
0.3797453092599334,beat-v7-local-conv-head-k15-seed0,Lumina beat-v7 local-conv-head k15,17500.0,0 days 06:02:49.172292,20900216832.0,24833.553722338,human,ENCSR799DGV_M,PRO-cap,ENCSR799DGV_M
0.3744200341345679,beat-v7-local-conv-head-k15-seed0,Lumina beat-v7 local-conv-head k15,17500.0,0 days 06:02:49.172292,20900216832.0,24833.553722338,human,ENCSR799DGV_P,PRO-cap,ENCSR799DGV_P
0.6435987891213414,beat-v7-local-conv-head-k15-seed0,Lumina beat-v7 local-conv-head k15,17500.0,0 days 06:02:49.172292,20900216832.0,24833.553722338,human,ENCSR814RGG,ATAC-seq,ENCSR814RGG
0.44897114585559983,beat-v7-local-conv-head-k15-seed0,Lumina beat-v7 local-conv-head k15,17500.0,0 days 06:02:49.172292,20900216832.0,24833.553722338,human,ENCSR862QCH_M,eCLIP,ENCSR862QCH_M
0.4601025588903102,beat-v7-local-conv-head-k15-seed0,Lumina beat-v7 local-conv-head k15,17500.0,0 days 06:02:49.172292,20900216832.0,24833.553722338,human,ENCSR862QCH_P,eCLIP,ENCSR862QCH_P
0.4937275341507998,beat-v7-local-conv-head-k15-seed0,Lumina beat-v7 local-conv-head k15,17500.0,0 days 06:02:49.172292,20900216832.0,24833.553722338,human,ENCSR863PSM,Histone ChIP-seq,ENCSR863PSM
0.37557712025635964,beat-v7-local-conv-head-k15-seed0,Lumina beat-v7 local-conv-head k15,17500.0,0 days 06:02:49.172292,20900216832.0,24833.553722338,human,ENCSR935RNW_M,PRO-cap,ENCSR935RNW_M
0.3726635414748275,beat-v7-local-conv-head-k15-seed0,Lumina beat-v7 local-conv-head k15,17500.0,0 days 06:02:49.172292,20900216832.0,24833.553722338,human,ENCSR935RNW_P,PRO-cap,ENCSR935RNW_P
0.8366179617289262,beat-v7-local-conv-head-k15-seed0,Lumina beat-v7 local-conv-head k15,17500.0,0 days 06:02:49.172292,20900216832.0,24833.553722338,human,ENCSR962OTG,Histone ChIP-seq,ENCSR962OTG
